Q9ERY9	MGI:1915571
Q921S7	MGI:1926268
Q8K2M0	MGI:1926269
Q9JKF7	MGI:1351620
Q99N95	MGI:2137204
Q9Z2Q5	MGI:1332635
Q9CQN7	MGI:1333816
Q9CPV3	MGI:1333774
Q99N89	MGI:2137229
Q9CY73	MGI:1916413
Q9D0Q7	MGI:1914286
Q9EQI8	MGI:1914558
Q8K2Y7	MGI:1921850
Q8JZS9	MGI:1289321
Q9CQ40	MGI:108180
Q9DCU6	MGI:2137210
Q8VDT9	MGI:107329
Q9CPY1	MGI:1913743
Q9D0Y8	MGI:1916086
Q9D1H8	MGI:1915749
Q9CPW3	MGI:1913297
Q9CZ83	MGI:1914462
Q9CQF8	MGI:1915090
Q99N94	MGI:2137211
Q80ZK0	MGI:1928139
Q9DCA2	MGI:1915244
O35680	MGI:1346333
Q9CR88	MGI:1928141
Q9DC71	MGI:1913657
Q9CPX7	MGI:1913492
Q9CQE3	MGI:1913508
Q99N85	MGI:1915815
Q99N84	MGI:1914223
Q8R2L5	MGI:1915985
P58059	MGI:1913542
Q9CXW2	MGI:1928137
Q8VE22	MGI:1928138
Q9CQV5	MGI:1928142
Q9D125	MGI:1928140
Q80ZS3	MGI:1333830
Q8BK72	MGI:1919064
Q9CY16	MGI:1913480
Q924T2	MGI:2153089
Q9D0G0	MGI:1926237
Q61733	MGI:1913153
Q9D2R8	MGI:1338046
Q9JIK9	MGI:1930188
Q8BJZ4	MGI:2385255
Q9CQX8	MGI:1913378
Q99N87	MGI:1924971
P58064	MGI:2153111
Q80X85	MGI:1354367
Q9D7N3	MGI:1916777
Q9D6S7	MGI:1915121
Q5NCE8	MGI:2685748
Q9D0I8	MGI:1917152
Q9WUX5	MGI:1338023
Q99N03	MGI:1917076
Q5FWC3	MGI:1920716
Q3UPL6	MGI:3617853
P19437	MGI:88321
P20490	MGI:95495
Q920C4	MGI:2158468
Q99N05	MGI:1913857
Q99N09	MGI:1917024
Q99N08	MGI:2385644
Q99N07	MGI:1916024
Q99N10	MGI:1927657
Q8BIL2	MGI:2684990
Q6NZR2	MGI:2384579
Q9CR78	MGI:1913915
Q91YU3	MGI:1925350
O88940	MGI:1333884
Q9JK54	MGI:1860483
P43247	MGI:101816
P13705	MGI:109519
Q99MT2	MGI:1860077
Q9QUM7	MGI:1329021
P54276	MGI:1343961
Q61474	MGI:107376
Q920Q6	MGI:1923876
Q6PDM1	MGI:1921276
Q69ZF8	MGI:1925103
Q9WVG9	MGI:1341851
Q8C160	MGI:3607710
Q61468	MGI:1888992
O08540	MGI:97166
Q9CRA4	MGI:1913484
B1AWI6	MGI:3652339
P26041	MGI:97167
P30204	MGI:98257
Q9D6Y7	MGI:106916
Q9JLC3	MGI:1351642
Q78J03	MGI:1923717
Q8BU85	MGI:2443538
Q9D5Z5	MGI:1922093
P26928	MGI:96080
Q62190	MGI:99614
O08689	MGI:95691
Q2YDW2	MGI:2385175
P13297	MGI:97168
Q03358	MGI:97169
P70354	MGI:106587
P02802	MGI:97171
P02798	MGI:97172
P28184	MGI:97173
P47945	MGI:99692
Q8K4B0	MGI:2150037
Q9R190	MGI:1346340
Q924K8	MGI:2151172
A2AEY4	MGI:2445051
Q9CQ65	MGI:1914152
P00848	MGI:99927
P03930	MGI:99926
Q8BJS8	MGI:2146005
Q791T5	MGI:1929261
Q791V5	MGI:1929260
Q3UHU5	MGI:1915867
P00397	MGI:102504
P00405	MGI:102503
P00416	MGI:102502
Q60945	MGI:102699
Q61908	
P00158	MGI:102501
Q80WJ7	MGI:1914404
Q8CHZ9	MGI:1918240
B9EJ57	MGI:3704243
Q8BKY8	MGI:1921488
Q8R3J4	MGI:1913660
Q8BVN4	MGI:1918355
Q07243	MGI:101786
Q02395	MGI:105050
Q9D799	MGI:1916856
Q9CRB8	MGI:1916686
Q9CWE0	MGI:1924074
Q99MB2	MGI:1914722
Q8VED8	MGI:1919054
Q8R2R6	MGI:2685015
Q3V3R1	MGI:1924836
Q922D8	MGI:1342005
D3YZG8	MGI:1915871
P18155	MGI:1338850
Q9WU20	MGI:106639
Q3URQ7	MGI:2679252
Q9D110	MGI:1340032
Q91YJ5	MGI:1924034
Q9CZD5	MGI:1923616
Q9WTJ6	MGI:1340029
Q9Z2C5	MGI:1099452
Q7TPM9	MGI:2142292
Q3V1L6	MGI:2652817
Q80TA6	MGI:2443034
Q8VEL2	MGI:1916075
Q9Z2C4	MGI:1858271
Q9Z2D1	MGI:1924366
Q8K296	MGI:1921552
Q91XS1	MGI:2180699
Q8VE11	MGI:2145637
Q9Z2C9	MGI:1891693
Q9Z2D0	MGI:2442842
P03888	MGI:101787
P03893	MGI:102500
P03899	MGI:102499
P03903	MGI:102497
P03911	MGI:102498
P03921	MGI:102496
P03925	MGI:102495
Q61184	MGI:102967
Q8CIQ6	MGI:2181726
Q923Z3	MGI:1915541
Q9JLN9	MGI:1928394
Q9D0D3	MGI:1914690
P62774	MGI:99445
A6H5Y3	MGI:894292
Q8BJU9	MGI:1918830
Q8K126	MGI:2384815
Q8C1A3	MGI:1891037
Q6P9S0	MGI:3039591
Q8R1S4	MGI:2384818
O08601	MGI:106926
Q8CGA4	MGI:1915485
Q5HZI1	MGI:2142572
Q3UHD3	MGI:1915388
P47802	MGI:103025
O88441	MGI:1859652
P19467	MGI:103190
Q8C6Z1	MGI:2442110
Q6PZE0	MGI:2676278
Q02496	MGI:97231
Q8BUE7	MGI:2385039
Q80Z19	MGI:1339364
Q8JZM8	MGI:2153525
Q80T03	MGI:2663233
P28665	MGI:99837
P28666	MGI:99836
Q8VCM5	MGI:1915600
Q4VA55	MGI:2445062
Q6DID5	MGI:1915364
B5X0G2	MGI:3705217
P11588	MGI:97233
Q5FW60	MGI:3651981
P11589	MGI:97234
P04939	MGI:97235
P11590	MGI:97236
P11591	MGI:104974
A2AMM0	MGI:1915266
Q91ZJ0	MGI:1918961
Q61006	MGI:103581
Q99JI1	MGI:1913425
P16332	MGI:97239
Q99P21	MGI:1917853
Q78HU3	MGI:1920961
Q6KAU4	MGI:1919793
Q99JF5	MGI:2179327
Q9R008	MGI:107624
Q9EQK5	MGI:1925638
P09922	MGI:97243
Q9WVP9	MGI:97244
P50538	MGI:96908
Q80US8	MGI:104987
Q60948	MGI:104991
P50540	MGI:97245
Q9CZH7	MGI:1914872
Q9DBV4	MGI:1922011
Q08AU7	MGI:1915765
O35682	MGI:1355332
Q7TPV4	MGI:106181
P51960	MGI:99925
P48972	MGI:101785
P06876	MGI:97249
Q5XKE0	MGI:1336170
O70468	MGI:102844
Q5FW53	MGI:1916003
P70402	MGI:1858196
Q7TPH6	MGI:2179432
Q5SUV2	MGI:2388726
Q9EQS3	MGI:1891750
P10166	MGI:96799
P03966	MGI:97357
P01108	MGI:97250
Q9Z304	MGI:1332242
Q8R411	MGI:1915882
P22366	MGI:108005
Q9CPT4	MGI:2156020
Q8C854	MGI:104592
Q3U898	MGI:1914165
P24699	MGI:97252
P15375	MGI:97253
Q9JK81	MGI:1929864
Q61879	MGI:1930780
O08638	MGI:102643
Q6URW6	MGI:1919210
Q5SX40	MGI:1339711
P13541	MGI:1339709
Q5SX39	MGI:1339713
Q02566	MGI:97255
A2AQP0	MGI:3710243
Q91Z83	MGI:2155600
P13542	MGI:1339712
Q8VDD5	MGI:107717
Q62082	MGI:1891705
Q3THE2	MGI:107494
P05977	MGI:97269
P51667	MGI:97272
P09542	MGI:97268
P09541	MGI:97267
Q8CI43	MGI:1917789
Q60605	MGI:109318
Q9QVP4	MGI:107495
Q9CQ19	MGI:2138915
Q8BM54	MGI:2388271
Q8VCR8	MGI:2139434
Q3UIZ8	MGI:2443063
Q5SUV5	MGI:3643758
Q6PDN3	MGI:894806
P97457	MGI:97273
Q99MD8	MGI:1931415
F8VQB6	MGI:107716
Q9QZZ4	MGI:1261811
Q5DU14	MGI:2685951
Q9JMH9	MGI:2667185
Q5SV80	MGI:1913446
O88329	MGI:107732
P46735	MGI:107752
Q9WTI7	MGI:106612
Q5SYD0	MGI:107728
E9Q634	MGI:106621
P70248	MGI:107711
Q5SUA5	MGI:1927091
Q9D6A1	MGI:1914674
Q8K3H5	MGI:2183924
Q1EG27	MGI:2448580
Q99104	MGI:105976
P21271	MGI:106598
Q64331	MGI:104785
P97479	MGI:104510
Q99MZ6	MGI:107709
Q8C170	MGI:107735
Q9QY06	MGI:106624
Q8VIM5	MGI:2137495
O70624	MGI:1202864
P10085	MGI:97275
Q69ZN7	MGI:1919192
P12979	MGI:97276
Q62234	MGI:1341430
A2ABU4	MGI:2685280
Q9JIF9	MGI:1889800
Q9JK37	MGI:1929471
Q9JJW5	MGI:1913063
Q8R4E4	MGI:2179296
Q5DTJ9	MGI:1916052
Q8R4U1	MGI:2446472
Q3UN70	MGI:2685085
Q3UR85	MGI:2684944
Q8K3I4	MGI:2384407
Q69Z66	MGI:2444584
P97500	MGI:1100511
Q8CFC2	MGI:1100535
Q3UIJ9	MGI:2142908
Q9D8I1	MGI:1917066
Q8BUR9	MGI:1924039
Q9CQ25	MGI:1922845
Q80TL4	MGI:2140712
Q6A037	MGI:2136825
Q3V2Q8	MGI:2140872
Q8JZS6	MGI:2687207
Q8C7U1	MGI:2442218
Q9CY45	MGI:1915293
Q9QY36	MGI:1915255
Q3UX61	MGI:2141314
Q80UM3	MGI:1922088
Q9DBB4	MGI:1914147
P61600	MGI:1915127
Q8BWZ3	MGI:2442563
Q8CES0	MGI:1922259
Q6PHQ8	MGI:1925939
Q9D2U5	MGI:1925554
Q8VE10	MGI:1918249
Q6PGB6	MGI:1919367
Q9DBU2	MGI:1922013
Q9D7V9	MGI:1914361
Q9CZR2	MGI:1919810
Q7M758	MGI:2685810
Q61122	MGI:107564
Q61127	MGI:107563
Q8BGW5	MGI:1923258
Q8R2Y9	MGI:1917167
Q5SWP3	MGI:3603030
P70670	MGI:106095
Q60817	
Q7TSZ8	MGI:1914080
Q9DCM7	MGI:1915241
Q8C5H8	MGI:1915896
P58058	MGI:2183149
Q711T7	MGI:1926164
Q8VBW6	MGI:2384561
Q3UMQ8	MGI:2682306
Q9QWR8	MGI:1261422
Q9QZ08	MGI:1860418
Q8BJ48	MGI:1351598
Q8R4H7	MGI:2387600
Q6PFD7	MGI:1918504
Q9QWK5	MGI:1298223
Q9QUK4	MGI:1298226
Q9R016	MGI:1298220
Q9JIB6	MGI:1298222
Q9JIB3	MGI:1858256
Q8BXR5	MGI:2444306
Q99KQ4	MGI:1929865
Q5TM83	MGI:1919200
Q80Z64	
Q80WY3	MGI:2669254
P60322	MGI:2676627
P60324	MGI:2675387
Q9CPT3	MGI:1914561
P28656	MGI:1855693
P51860	MGI:106654
Q794H2	MGI:1859565
Q78ZA7	MGI:1316687
Q9JJF0	MGI:1923555
Q9DB05	MGI:104563
P28663	MGI:104562
Q8BH82	MGI:2140885
Q9CWZ7	MGI:104561
Q8CC86	MGI:2442664
O09043	MGI:109365
Q7TMW6	MGI:1914813
Q9CYQ7	MGI:1914858
Q8BGV0	MGI:2142075
Q8BP47	MGI:1917473
Q99MD9	MGI:1355328
Q8K224	MGI:2138939
Q8BVG8	MGI:3039561
P50294	MGI:97279
P50295	MGI:109201
P50296	MGI:102537
Q9R123	MGI:1888902
E0CYC6	MGI:3644831
Q3UGX3	MGI:2447776
Q9JIY7	MGI:1915646
Q3UG98	MGI:1913426
Q9DBW3	MGI:1344388
E9Q7Y3	MGI:2183683
Q8CH77	
Q80TN7	MGI:2183703
Q6ZQA0	MGI:2448554
Q9EPN1	MGI:1347075
Q61477	MGI:104591
Q9R207	MGI:1351625
P97432	MGI:108498
Q91X97	MGI:1196326
P13595	MGI:97281
O35136	MGI:97282
P55066	MGI:104694
Q8K2Z4	MGI:1915548
Q6ZQK0	MGI:2142989
Q6DFV1	MGI:1923294
Q8BSP2	MGI:1289164
Q8C156	MGI:2444777
Q3UYV9	MGI:1891840
Q9CQ49	MGI:1915342
G3X9C2	MGI:2685009
Q9Z0E0	MGI:1347351
Q8BLF1	MGI:2443191
Q09014	MGI:97283
O70145	MGI:97284
P97369	MGI:109186
Q99M51	MGI:109601
O55033	MGI:1306821
P28660	MGI:1355333
Q6GQX2	MGI:3609653
Q9ESJ4	MGI:1931834
Q8VCM8	MGI:1926081
P09405	MGI:97286
Q99JS0	MGI:2444888
P70365	MGI:1276523
Q61026	MGI:1276533
O09000	MGI:1276535
Q91W39	MGI:2385165
Q9JL19	MGI:1929915
Q6DFV7	MGI:2444847
Q60974	MGI:1349717
Q9WU42	MGI:1337080
Q8C567	MGI:1336212
Q8BNY6	MGI:109166
P57716	MGI:1891700
Q8VCB1	MGI:1920037
Q9D0F1	MGI:1914302
Q9CZA6	MGI:1914453
Q9ERR1	MGI:1932915
Q8R0W6	MGI:1929601
Q91ZP6	MGI:1923523
Q8C119	MGI:1915419
Q9CPR8	MGI:1913897
P25233	MGI:97290
A2AI05	MGI:1926047
P48744	MGI:102570
Q62433	MGI:1341799
Q9QYG0	MGI:1352498
Q9QYF9	MGI:1352499
Q8BTG7	MGI:2384590
Q3UHN9	MGI:104719
P52850	MGI:97040
Q9EQH7	MGI:1932544
Q9EQW8	MGI:1932545
Q99LC3	MGI:1914523
Q9D8B4	MGI:1917125
Q7TMF3	MGI:1913664
Q9ERS2	MGI:1914434
O35683	MGI:1929511
Q9CQ75	MGI:1343103
Q9CQ91	MGI:1913341
Q4FZG9	MGI:3039567
Q62425	MGI:107686
Q9CPP6	MGI:1915452
Q9CQZ5	MGI:1914380
Q9Z1P6	MGI:1913666
Q9DCJ5	MGI:1915625
Q9DC69	MGI:1913358
Q9CR21	MGI:1917566
Q9CWX2	MGI:1916952
Q59J78	MGI:1922847
Q9JKL4	MGI:1913956
Q9D1H6	MGI:1915743
A2APY7	MGI:1916737
A2AIL4	MGI:1924197
Q9CWG8	MGI:1920944
Q9DCS9	MGI:1915592
O09111	MGI:1349919
Q9CPU2	MGI:1915448
Q9CQZ6	MGI:1913745
Q9CQC7	MGI:1915444
Q9CQH3	MGI:1913296
Q3UIU2	MGI:2684983
Q9CR61	MGI:1914166
Q9D6J5	MGI:1914514
Q9CQJ8	MGI:1913468
Q9CQY9	MGI:1913627
Q9CQ54	MGI:1344370
Q91VD9	MGI:2443241
Q91WD5	MGI:2385112
Q9DCT2	MGI:1915599
Q9CXZ1	MGI:1343135
Q99LY9	MGI:1890889
P52503	MGI:107932
Q9DC70	MGI:1922656
Q8K3J1	MGI:2385079
Q91YT0	MGI:107851
Q9D6J6	MGI:1920150
Q8BK30	MGI:1890894
Q0II04	MGI:1921353
Q9DC07	
Q8BG18	MGI:1916602
Q91ZP9	MGI:2152211
Q9D6J4	MGI:1861721
Q9CR95	MGI:1914852
Q9D1J1	MGI:1913397
P33215	MGI:97293
Q8CFI0	MGI:1933754
P46935	MGI:97297
P29595	MGI:97301
O35177	MGI:97302
P19246	MGI:97309
P08551	MGI:97313
P08553	MGI:97314
Q80Z24	MGI:2444846
Q8K4Q6	MGI:1920024
Q6R2P8	MGI:2686058
Q8K203	MGI:2384588
Q3UGM2	MGI:2685128
Q8C0Q4	MGI:2442276
P51954	MGI:97303
O35942	MGI:109359
Q9R0A5	MGI:1344371
Q9Z1J2	MGI:1344404
Q7TSC3	MGI:2142824
Q9ES70	MGI:1891638
Q9ES74	MGI:1890645
Q91ZR4	MGI:1890646
Q8K1R7	MGI:2387995
Q8BG30	MGI:1346098
Q8C4Y3	MGI:1931035
Q922L6	MGI:1926424
P19426	MGI:102744
Q2VWQ2	MGI:2443902
Q61220	MGI:1858510
Q8CCP0	MGI:1918305
Q9CQ45	MGI:1913458
P97798	MGI:1097159
Q6P5H2	MGI:101784
Q9Z206	MGI:1927138
Q8R4I7	MGI:2180216
Q8BNJ6	MGI:1921763
O35657	MGI:97305
Q9JMH3	MGI:1344417
Q9JMH7	MGI:1355305
Q8BZL1	MGI:2661364
Q923S6	MGI:1334263
Q0MW30	MGI:3643092
Q9D0S4	MGI:3043305
Q8CJC5	MGI:2429944
Q5NCX5	MGI:1921092
Q60867	MGI:1339708
Q62414	MGI:107755
O09105	MGI:108055
P48986	MGI:106593
P70660	MGI:107754
P70447	MGI:109619
P70661	MGI:893591
Q7TPW1	MGI:1916060
Q04690	MGI:97306
P46662	MGI:97307
Q8R4V1	MGI:1921289
Q810U3	MGI:104753
Q9WV30	MGI:1859333
O88942	MGI:102469
O09130	MGI:1329015
Q60591	MGI:102463
P97305	MGI:103296
Q8K120	MGI:1920431
Q61985	MGI:99421
Q60795	MGI:108420
Q9WTM4	MGI:1339958
Q07279	MGI:97308
Q02780	MGI:108056
P97863	MGI:103188
P70255	MGI:109591
O08750	MGI:109495
P70257	MGI:97311
P25799	MGI:97312
Q9WTK5	MGI:1099800
Q9Z1E3	MGI:104741
Q60778	MGI:104752
Q2TB02	MGI:3041243
O54910	MGI:1194908
O88995	MGI:1340031
Q9EST8	MGI:1931595
Q6PIJ4	MGI:2442410
Q9Z1J3	MGI:1316706
Q9QZ23	MGI:1913290
B1AY10	MGI:1921414
P23708	MGI:97316
P63139	MGI:97317
P70353	MGI:107901
Q9ER97	MGI:2151886
Q9DB96	MGI:1916216
Q8CHT1	MGI:1858414
P01139	MGI:97321
Q9WTZ9	MGI:1338016
Q9Z0W1	MGI:97323
Q9JI78	MGI:1913276
O08692	MGI:105983
Q99KS2	MGI:1933212
Q3KNJ2	MGI:1922820
Q02576	MGI:98481
Q64221	MGI:97324
Q8BR37	MGI:2145264
Q8BZW8	MGI:1914116
Q8CCH2	MGI:2444520
Q3UP44	MGI:3687200
Q9D0T1	MGI:893586
Q9CRB2	MGI:1098547
Q8CAF4	MGI:106390
B1AXH1	MGI:3645090
Q9CQM0	MGI:1913507
P10493	MGI:97342
O88322	MGI:1298229
Q9EQ80	MGI:1929485
Q91VE6	MGI:1915199
Q8BHI9	MGI:2442399
O70131	MGI:1196617
Q9JL89	MGI:1352751
Q6ZQ12	MGI:1925427
Q61043	MGI:105108
Q9CXK8	MGI:1913414
Q8BHK1	MGI:2442058
Q9JJC8	MGI:1913918
Q8BMW7	MGI:1917951
Q91WC7	MGI:1924488
Q8BGN5	MGI:1921802
Q8BZF2	MGI:2444671
Q6KCD5	MGI:1913976
O55125	MGI:1278344
Q9CQE1	MGI:1913786
Q80TM9	MGI:1928323
Q8VDK1	MGI:1350916
Q9JHW2	MGI:1261838
Q9D035	MGI:1914399
Q4PNJ2	MGI:1923447
Q3URJ8	MGI:2444830
Q9JMG4	MGI:1915372
Q9D0F4	MGI:1914300
Q99MH6	MGI:2135954
Q8VE28	MGI:1919543
Q99PA5	MGI:1931250
Q8CEC5	MGI:1916971
Q9CR56	MGI:1919216
Q0VF94	MGI:1916797
Q8BY02	MGI:1924536
P30415	MGI:97346
P42580	MGI:104806
P50220	MGI:108067
P42586	MGI:97347
P97334	MGI:97348
Q9EQM3	MGI:97349
P42582	MGI:97350
P43688	MGI:97351
O70584	MGI:1270158
P97436	MGI:97352
P97503	MGI:108015
Q99MA9	MGI:1206039
Q3UHX8	MGI:1921811
Q8VEJ4	MGI:2429770
Q99K10	MGI:2179435
Q69ZK9	MGI:2681835
Q8BYM5	MGI:2444609
B0F2B4	MGI:3775191
O54949	MGI:1201387
Q91YP2	MGI:1923055
Q5DU56	MGI:2444070
Q3UP24	MGI:3036243
C3VPR6	MGI:3612191
Q8CCN1	MGI:2444084
E9Q5R7	MGI:2676630
Q6B966	MGI:1924108
Q8R4B8	MGI:2653833
Q8BU40	MGI:2443697
Q8C6J9	MGI:3056570
Q3TKR3	MGI:1890518
Q66X19	MGI:3056600
Q66X05	MGI:2145528
Q9R1M5	MGI:1345193
Q91WS2	MGI:2141990
Q66X03	MGI:2675292
Q66X22	MGI:2675377
Q66X01	MGI:3028627
Q3TL44	MGI:2429611
Q9CR53	MGI:1915289
O54799	MGI:1100525
Q99L48	MGI:2140103
P15532	MGI:97355
Q01768	MGI:97356
Q9WV85	MGI:1930182
Q9WV84	MGI:1931148
Q99MH5	MGI:1922783
O88425	MGI:1861676
Q9QXL8	MGI:2449121
Q715T0	MGI:1920662
O35309	MGI:1928368
Q9EPA7	MGI:1913704
Q8BNJ3	MGI:2444155
Q99JR6	MGI:1921330
Q8K2T1	MGI:1915074
Q91W63	MGI:2147434
Q9D7C9	MGI:1916814
Q5H8A1	MGI:3583618
O70310	MGI:102579
O70311	MGI:1202298
Q9QXK8	MGI:1860476
O55040	MGI:1341898
Q8BZ39	MGI:2441765
Q61979	MGI:104716
O55239	MGI:1099443
Q61941	MGI:109279
Q9JJG9	MGI:1914306
Q8BW10	MGI:1914869
Q8VIH1	MGI:108011
Q9WV70	MGI:1931051
Q8VI84	MGI:1932610
Q8BHY2	MGI:2140843
Q8BHB0	MGI:1341839
Q8K3Z0	MGI:2429397
P43021	MGI:97359
P97466	MGI:104327
Q5RJG1	MGI:2684913
Q8BJW5	MGI:1916229
Q8BG17	MGI:2146285
Q9D1X0	MGI:1925938
Q6DIB4	MGI:1918765
P60954	MGI:2441684
Q8R5K4	MGI:2140151
Q9D7Z3	MGI:1917328
Q3UHX0	MGI:1918180
Q3TZX8	MGI:1921285
Q3UFM5	MGI:1861749
Q6GQT9	MGI:2385850
Q99K48	MGI:1855692
Q9CQS2	MGI:1913431
Q8R3N1	MGI:1922666
Q9CPT5	MGI:107862
Q922K7	MGI:107891
Q9D6Z1	MGI:1914384
Q6DFW4	MGI:1933184
Q8BMC4	MGI:1915092
Q9D3A8	MGI:1917979
Q9Z0J4	MGI:97360
P29477	MGI:97361
P70313	MGI:97362
Q9D6T0	MGI:1913644
Q6WKZ7	MGI:3606242
Q01705	MGI:97363
O35516	MGI:97364
Q61982	MGI:99460
P31695	MGI:107471
Q5TIS6	MGI:3053002
Q8R116	MGI:1924833
Q9JKN6	MGI:104297
Q64299	MGI:109185
Q8CIZ9	MGI:2450016
Q672J9	MGI:2681162
Q9JHI8	MGI:1354184
Q8CJ00	MGI:2449980
Q8VCM2	MGI:1919143
Q9D3S5	MGI:1918525
P97459	MGI:109205
P97460	MGI:109232
Q9QZQ0	MGI:1351610
Q8BGD7	MGI:2664186
Q8BMA5	MGI:107605
Q8K4P1	MGI:2387153
P49681	MGI:891989
Q6T3U4	MGI:2685089
O35604	MGI:1097712
Q9Z0J0	MGI:1915213
Q64322	MGI:1099802
Q6NSR8	MGI:2448523
Q11011	MGI:1101358
Q9WVA8	MGI:1891708
Q924H0	MGI:1860130
Q9QY53	MGI:1858233
Q7TNH6	MGI:1921275
P59240	MGI:2384210
Q9QZS7	MGI:1859637
Q91X05	MGI:2157018
P60670	MGI:2679787
Q9DCJ9	MGI:1921341
Q61937	MGI:106184
Q80W85	MGI:1890811
Q9CPP0	MGI:894653
Q91V88	MGI:2148811
P05125	MGI:97367
P40753	MGI:97368
Q61839	MGI:97369
P18293	MGI:97371
Q6VVW5	MGI:97372
P70180	MGI:97373
Q9WUE4	MGI:1914482
Q8VIJ8	MGI:109258
P0C0P8	MGI:3642232
Q8BZP8	MGI:2441738
P97300	MGI:108077
Q62443	MGI:107811
O70340	MGI:1858209
Q99J85	MGI:1920590
Q9ESQ8	MGI:1926488
Q04573	MGI:104963
P97295	MGI:108418
Q61041	MGI:105374
O70342	MGI:108082
Q61212	MGI:1098590
P57774	MGI:97374
Q64669	MGI:103187
Q9JI75	MGI:104513
Q61066	MGI:1352460
Q62227	MGI:1346344
Q3UV55	MGI:2444210
Q60674	MGI:2449205
Q60644	MGI:1352463
Q9Z0Y9	MGI:1352462
Q60641	MGI:1352464
O54915	MGI:1337040
O35627	MGI:1346307
Q505F1	MGI:1352465
Q3TV70	MGI:1922942
P49117	MGI:1352466
Q64104	MGI:1100526
Q9QXZ7	MGI:1346317
Q60632	MGI:1352451
P43135	MGI:1352452
P43136	MGI:1352453
P06537	MGI:95824
Q8VII8	MGI:99459
P12813	MGI:1352454
Q06219	MGI:1352456
Q9QZB6	MGI:1352457
P33242	MGI:1346833
P45448	MGI:1346834
Q64249	MGI:1352459
Q8CJ26	MGI:1914419
Q80XB4	MGI:1098765
Q91ZA8	MGI:1914372
P08556	MGI:97376
Q8VCQ3	MGI:1354950
Q99J45	MGI:2183436
Q91V36	MGI:2385017
Q810U4	MGI:104750
Q8BHG1	MGI:1201386
Q80XC6	MGI:2670969
Q07475	MGI:99444
Q9WU00	MGI:1332235
P56974	MGI:1098246
O35181	MGI:1097165
Q9WTX4	MGI:1933833
P60761	MGI:1927184
Q8CBD1	MGI:1315213
Q9JHR9	MGI:1891884
Q9JJR9	MGI:1925843
Q9R0G8	MGI:1351326
P54846	MGI:102567
Q8VC65	MGI:2146855
Q8C4W3	MGI:2443642
Q8CFV4	MGI:1915654
P97333	MGI:106206
O35375	MGI:1100492
Q8BMT4	MGI:2445095
P97799	MGI:894662
Q5HZK2	MGI:2684969
P97463	MGI:108417
P0DI97	MGI:1096391
Q9CS84	
Q6P9K9	MGI:1096389
Q8C985	
Q9CR47	MGI:1913883
O88491	MGI:1276545
Q9R1J0	MGI:1099438
Q9CZ44	MGI:3042273
P46460	MGI:104560
Q62092	MGI:109149
P47759	MGI:1202070
Q8K305	MGI:2685830
O35242	MGI:1341864
Q9D720	MGI:1914961
Q91VT1	MGI:1915751
Q99NF2	MGI:1861755
Q1HFZ0	MGI:107252
Q8CCT7	MGI:2146565
C4P6S0	MGI:1919431
Q9CZ57	
Q8K4F6	MGI:2140844
Q7TS68	MGI:1921705
Q14AW5	MGI:1918168
A3KFX0	MGI:2155700
Q91YE9	MGI:1918131
Q3V1L4	MGI:2178563
Q3UFY7	MGI:1915356
Q9D020	MGI:1927186
Q9JM14	MGI:1354954
Q8C5P5	MGI:2442446
Q3UHB1	MGI:3513266
Q61503	MGI:99782
Q8VCE6	MGI:1917127
Q64311	MGI:108471
P20181	MGI:97380
Q80VU4	MGI:97381
O35980	MGI:1313275
Q99PJ0	MGI:2446259
Q8R2U4	MGI:1913867
O09118	MGI:105088
Q9R1A3	MGI:1341188
Q9JI33	MGI:1888978
Q3UQ22	MGI:2685330
Q8R4G0	MGI:1934028
Q8R4F1	MGI:2159341
Q9CQA9	MGI:1913816
Q3UFB7	MGI:97383
P15209	MGI:97384
Q6VNS1	MGI:97385
Q9D3P9	MGI:1328351
O88319	MGI:97386
P70310	MGI:108018
Q641K5	MGI:1925226
Q8BZN4	MGI:1921387
P54729	MGI:1889001
Q9R060	MGI:1347073
Q9R061	MGI:1347072
Q9CWD8	MGI:1924076
Q02819	MGI:97388
P81117	MGI:1858179
Q80XU3	MGI:1934811
Q6PIP5	MGI:1914679
Q9CQ48	MGI:1277103
Q8R1N4	MGI:2144158
O35685	MGI:106014
P0C027	MGI:2147931
P0C028	MGI:1930957
Q9DCN1	MGI:1915243
Q8JZU0	MGI:1914975
Q9D142	MGI:1913424
Q8BG93	MGI:2443366
Q8VHN8	MGI:1914161
Q6P3D0	MGI:1922936
Q9CWD3	MGI:1925623
Q3U2V3	MGI:2385853
P11930	MGI:94203
P53368	MGI:109280
Q9CQF3	MGI:1915469
Q9DD16	MGI:1915573
P56380	MGI:1913651
Q9JI46	MGI:1928484
Q8R2U6	MGI:1918457
Q9JKX6	MGI:1858232
Q8CH40	MGI:2387618
Q99P30	MGI:1914778
Q9CR24	MGI:1913637
Q8BVU5	MGI:1921417
Q99P69	MGI:1914227
Q9QXX8	MGI:1351474
Q5F2E7	MGI:1915814
O08919	MGI:894702
Q9QZS3	MGI:107423
Q8BH74	MGI:2143854
Q8R0G9	MGI:2442620
Q99P88	MGI:2181182
Q9Z0W3	MGI:1926227
Q6ZQH8	MGI:2446190
Q9D2F7	MGI:1924845
Q9QY81	MGI:1859555
Q80U93	MGI:1095411
Q8R4R6	MGI:1916732
Q9CWU9	MGI:1919964
P59235	MGI:1917162
